,Nhu cầu,Tổng tiền,Diện tích,Địa chỉ,Phòng ngủ,Phòng vệ sinh,Nội thất,Pháp lý sở hữu,View,Tầng,Hot,Mã căn
1849,Bán,2752000000,66.48,quận 9,2,2,Có,HDMB,Đông Bắc,14.0,False,B-14-01-Saigon Gateway
1850,Bán,2252000000,65.9,quận 9,2,2,Ko,HDMB,Tây Bắc,18.0,False,A-18-08-Saigon Gateway
1851,Bán,2450000000,69.9,quận 9,2,2,Ko,HDMB,Tây Bắc,24.0,False,A-24-12-Saigon Gateway
1852,Bán,2400000000,65.9,quận 9,2,2,Full,HDMB,Tây Bắc,13.0,False,A-12b-09-Saigon Gateway
1853,Thuê,8500000,65.9,quận 9,2,2,Full,HDMB,Tây Bắc,7.0,False,A-07-04-Saigon Gateway
1854,Bán,2270000000,65.9,quận 9,2,2,Full,HDMB,Đông Bắc,15.0,False,B-15-04-Saigon Gateway
1855,Thuê,6500000,55.52,quận 9,2,1,Ko,HDMB,Đông Nam,8.0,False,A-08-17-Saigon Gateway
1856,Bán,2340000000,65.9,quận 9,2,2,Có,HDMB,Tây Nam,19.0,False,B-19-17-Saigon Gateway
1857,Bán,2350000000,65.9,quận 9,2,2,Có,HDMB,Tây Bắc,20.0,False,A-20-04-Saigon Gateway
1858,Thuê,9500000,54.44,quận 9,2,1,Full,HDMB,Tây Nam,16.0,False,B-16-12-Saigon Gateway
1859,Bán,3500000000,90.88,quận 9,3,2,Full,HDMB,Tây Bắc,23.0,False,A-23-03-Saigon Gateway
1860,Bán,2481000000,67.25,quận 9,2,2,Ko,HDMB,Đông Nam,5.0,False,A-05-14-Saigon Gateway
1861,Thuê,7500000,71.17,quận 9,2,2,Ko,HDMB,Tây Bắc,3.0,False,B-03-11-Saigon Gateway
1862,Bán,2150000000,65.9,quận 9,2,2,Ko,HDMB,Đông Bắc,5.0,False,B-05-03-Saigon Gateway
1863,Bán,2500000000,56.22,quận 9,2,1,None,HDMB,Đông Nam,3.0,False,A-03-18-Saigon Gateway
1864,Bán,2400000000,56.3,quận 9,2,1,Ko,HDMB,Đông Nam,10.0,False,A-10-15-Saigon Gateway
1865,Bán,2300000000,65.92,quận 9,2,2,Ko,HDMB,Đông Nam,10.0,False,B-10-10-Saigon Gateway
1866,Bán,2545000000,65.9,quận 9,2,2,Full,HDMB,Tây Nam,15.0,False,B-15-18-Saigon Gateway
1867,Bán,2025000000,55.52,quận 9,2,1,Ko,HDMB,Đông Nam,23.0,False,A-23-17-Saigon Gateway
1868,Bán,2695000000,67.25,quận 9,2,2,Ko,HDMB,Đông Nam,18.0,False,A-18-01-Saigon Gateway
1869,Bán,2230000000,53.3,quận 9,2,1,Có,HDMB,Tây Nam,4.0,False,B-04-16-Saigon Gateway
1870,Bán,2180000000,56.22,quận 9,2,1,Ko,HDMB,Đông Nam,11.0,False,A-11-18-Saigon Gateway
1871,Thuê,10000000,66.26,quận 9,2,2,Ko,HDMB,Tây Nam,8.0,False,B-08-17-Saigon Gateway
1872,Bán,2450000000,65.9,quận 9,2,2,Full,HDMB,Đông Nam,10.0,False,B-10-08-Saigon Gateway
1873,Bán,2450000000,54.44,quận 9,2,1,Full,HDMB,Tây Nam,9.0,False,B-09-12-Saigon Gateway
1874,Bán,2400000000,71.17,quận 9,2,2,Ko,HDMB,Tây Bắc,21.0,True,B-21-11-Saigon Gateway
1875,Bán,2300000000,65.92,quận 9,2,2,Có,HDMB,Đông Bắc,3.0,False,B-03-06-Saigon Gateway
1876,Thuê,6500000,53.3,quận 9,2,1,Có,HDMB,Tây Bắc,16.0,False,A-16-11-Saigon Gateway
1877,Bán,2600000000,53.32,quận 9,2,1,Full,HDMB,Tây Nam,9.0,False,B-09-12b-Saigon Gateway
1878,Bán,2445000000,65.9,quận 9,2,2,Ko,HDMB,Đông Bắc,2.0,False,B-02-02-Saigon Gateway
1879,Bán,2500000000,54.44,quận 9,2,1,Full,HDMB,Tây Nam,15.0,False,B-15-12-Saigon Gateway
1880,Bán,2126000000,53.3,quận 9,2,1,Ko,HDMB,Tây Nam,20.0,False,B-20-16-Saigon Gateway
1881,Bán,2500000000,69.9,quận 9,2,2,Ko,HDMB,Tây Bắc,6.0,False,A-06-12-Saigon Gateway
1882,Bán,2300000000,53.32,quận 9,2,1,Full,HDMB,Tây Nam,7.0,False,B-07-12b-Saigon Gateway
1883,Bán,2334000000,56.22,quận 9,2,1,Ko,HDMB,Đông Nam,14.0,False,A-14-18-Saigon Gateway
1884,Bán,2600000000,65.9,quận 9,2,2,Có,HDMB,Tây Bắc,3.0,False,A-03-08-Saigon Gateway
1885,Bán,2505000000,65.9,quận 9,2,2,Full,HDMB,Tây Bắc,22.0,False,A-22-07-Saigon Gateway
1886,Thuê,6600000,53.3,quận 9,2,1,Ko,HDMB,Tây Bắc,21.0,False,A-21-11-Saigon Gateway
1887,Thuê,7500000,53.32,quận 9,2,1,Có,HDMB,Tây Nam,4.0,False,B-04-12b-Saigon Gateway
1888,Thuê,10000000,65.9,quận 9,2,2,Full,HDMB,Tây Bắc,4.0,False,A-04-06-Saigon Gateway
1889,Bán,2400000000,65.92,quận 9,2,2,Ko,HDMB,Đông Nam,11.0,False,A-11-12b-Saigon Gateway
1890,Bán,2543000000,71.17,quận 9,2,2,Có,HDMB,Tây Bắc,6.0,False,B-06-11-Saigon Gateway
1891,Bán,2460000000,67.25,quận 9,2,2,Full,HDMB,Đông Nam,13.0,False,A-12b-01-Saigon Gateway
1892,Bán,3231000000,90.88,quận 9,3,2,Có,HDMB,Tây Nam,17.0,False,B-17-19-Saigon Gateway
1893,Thuê,13000000,67.25,quận 9,2,2,Full,HDMB,Đông Nam,21.0,False,A-21-14-Saigon Gateway
1894,Thuê,12000000,90.88,quận 9,3,2,Ko,HDMB,Tây Bắc,2.0,False,A-02-03-Saigon Gateway
1895,Bán,2400000000,65.9,quận 9,2,2,Ko,HDMB,Đông Nam,17.0,False,B-17-09-Saigon Gateway
1896,Thuê,13000000,65.9,quận 9,2,2,Full,HDMB,Tây Nam,16.0,False,B-16-17-Saigon Gateway
1897,Bán,2300000000,65.9,quận 9,2,2,Ko,HDMB,Tây Bắc,5.0,False,A-05-09-Saigon Gateway
1898,Thuê,7000000,65.9,quận 9,2,2,Ko,HDMB,Tây Bắc,4.0,False,A-04-05-Saigon Gateway
1899,Thuê,12000000,90.88,quận 9,3,2,Ko,HDMB,Đông Nam,2.0,False,A-02-02-Saigon Gateway
1900,Bán,2525000000,53.3,quận 9,2,1,Full,HDMB,Tây Bắc,13.0,False,A-12b-11-Saigon Gateway
1901,Bán,2400000000,65.9,quận 9,2,2,Full,HDMB,Đông Bắc,2.0,False,B-02-04-Saigon Gateway
1902,Bán,2251000000,67.25,quận 9,2,2,Ko,HDMB,Đông Nam,17.0,False,A-17-14-Saigon Gateway
1903,Bán,2540000000,65.9,quận 9,2,2,Ko,HDMB,Đông Bắc,8.0,False,B-08-02-Saigon Gateway
1904,Bán,2390000000,65.9,quận 9,2,2,Ko,HDMB,Đông Bắc,14.0,False,B-14-03-Saigon Gateway
1905,Bán,2270000000,53.3,quận 9,2,1,None,HDMB,Tây Nam,23.0,False,B-23-15-Saigon Gateway
1906,Bán,2300000000,65.9,quận 9,2,2,Ko,HDMB,Đông Bắc,18.0,False,B-18-05-Saigon Gateway
1907,Bán,2900000000,90.88,quận 9,3,2,Ko,HDMB,Đông Nam,5.0,False,A-05-02-Saigon Gateway
1908,Bán,2250000000,65.9,quận 9,2,2,Ko,HDMB,Đông Nam,14.0,False,B-14-09-Saigon Gateway
1909,Bán,2900000000,71.17,quận 9,2,2,Full,HDMB,Tây Bắc,11.0,False,B-11-11-Saigon Gateway
1910,Bán,2400000000,65.9,quận 9,2,2,Ko,HDMB,Tây Bắc,15.0,False,A-15-06-Saigon Gateway
1911,Bán,2837000000,66.26,quận 9,2,2,Ko,HDMB,Tây Bắc,22.0,False,A-22-10-Saigon Gateway
1912,Bán,2500000000,65.9,quận 9,2,2,Full,HDMB,Tây Bắc,23.0,False,A-23-04-Saigon Gateway
1913,Bán,2400000000,66.48,quận 9,2,2,Ko,HDMB,Đông Bắc,15.0,False,B-15-01-Saigon Gateway
1914,Thuê,10000000,65.9,quận 9,2,2,Full,HDMB,Đông Bắc,19.0,False,B-19-04-Saigon Gateway
1915,Bán,2441000000,71.17,quận 9,2,2,Có,HDMB,Tây Bắc,9.0,False,B-09-11-Saigon Gateway
1916,Bán,2700000000,69.9,quận 9,2,2,Có,HDMB,Tây Bắc,23.0,False,A-23-12-Saigon Gateway
1917,Bán,2600000000,65.92,quận 9,2,2,Full,HDMB,Đông Nam,9.0,False,B-09-07-Saigon Gateway
1918,Bán,2540000000,65.9,quận 9,2,2,Có,HDMB,Đông Nam,5.0,False,B-05-09-Saigon Gateway
1919,Bán,3300000000,90.88,quận 9,3,2,Full,HDMB,Tây Bắc,16.0,False,A-16-03-Saigon Gateway
1920,Bán,2800000000,65.9,quận 9,2,2,None,HDMB,Tây Bắc,19.0,False,A-19-08-Saigon Gateway
1921,Thuê,10000000,67.25,quận 9,2,2,Full,HDMB,Đông Nam,15.0,False,A-15-01-Saigon Gateway
1922,Bán,2452000000,65.9,quận 9,2,2,Full,HDMB,Tây Bắc,16.0,False,A-16-07-Saigon Gateway
1923,Bán,2395000000,65.9,quận 9,2,2,Full,HDMB,Đông Nam,20.0,False,B-20-08-Saigon Gateway
1924,Thuê,9000000,65.9,quận 9,2,2,Full,HDMB,Tây Bắc,11.0,False,A-11-07-Saigon Gateway
1925,Bán,2240000000,65.92,quận 9,2,2,Ko,HDMB,Đông Nam,3.0,False,B-03-10-Saigon Gateway
1926,Thuê,10000000,90.88,quận 9,3,2,Có,HDMB,Tây Nam,3.0,False,B-03-19-Saigon Gateway
1927,Bán,3000000000,90.88,quận 9,3,2,None,HDMB,Tây Nam,22.0,False,B-22-19-Saigon Gateway
1928,Bán,2465000000,65.9,quận 9,2,2,Full,HDMB,Tây Bắc,9.0,False,A-09-06-Saigon Gateway
1929,Thuê,7500000,65.9,quận 9,2,2,Có,HDMB,Tây Bắc,6.0,False,A-06-08-Saigon Gateway
1930,Bán,2240000000,53.3,quận 9,2,1,None,HDMB,Tây Nam,9.0,False,B-09-16-Saigon Gateway
1931,Bán,2950000000,90.88,quận 9,3,2,Ko,HDMB,Đông Bắc,8.0,False,B-08-20-Saigon Gateway
1932,Bán,3230000000,90.88,quận 9,3,2,Ko,HDMB,Đông Bắc,11.0,False,B-11-20-Saigon Gateway
1933,Thuê,8500000,65.9,quận 9,2,2,Có,HDMB,Đông Bắc,6.0,False,B-06-05-Saigon Gateway
1934,Bán,2150000000,76.0,None,2,2,Ko,HDMB,None,None,False,C1.16.01-nan
1935,Bán,3000000000,69.0,None,Shophouse,Shophouse,Ko,None,Tây Nam,None,False,A03-nan
1936,Bán,2500000000,82.0,bình thạnh,2,2,Full,Sổ hồng,Tây,None,False,XXXX-Cửu Long
1937,Bán,2500000000,75.0,thủ đức,2,2,Full,Sổ hồng,Đông Nam,None,False,2.07-New Town
1938,Bán,2700000000,0.0,bình thạnh,2,2,Full,None,None,None,False,04 TẦNG 07 CCƯ CỬU LONG-351/31 NƠ TRANG LONG-Cửu Long
1939,Bán,2750000000,82.0,bình thạnh,2,2,Full,None,Đông Nam,None,False,7.23 CHUNG CƯ 351/31 NƠ TRANG LONG Phường 13 Q.Bình Thạnh-Cửu Long
1940,Bán,2800000000,82.0,bình thạnh,2,2,Full,None,None,0.0,False,21 TẦNG 09 CCƯ CỬU LONG -351/31 NƠ TRANG LONG-Cửu Long
1941,Bán,2660000000,80.0,bình thạnh,2,2,Có,None,None,None,False,21 TẦNG 10 CCƯ CỬU LONG - 351/31 NƠ TRANG LONG-Cửu Long
1942,Bán,2750000000,85.0,bình thạnh,2,2,Full,None,Tây,0.0,False,8.8 CHUNG CƯ 351/31 NƠ TRANG LONG PHƯỜNG 13 QUẬN BÌNH THẠNH-Cửu Long
1943,Thuê,10000000,0.0,bình thạnh,None,None,Có,None,None,0.0,False,12 TẦNG 06 CCƯ CỬU LONG - 351/31 NƠ TRANG LONG-Cửu Long
1944,Thuê,10000000,0.0,bình thạnh,2,2,Full,None,None,0.0,False,11 TẦNG 08 CCƯ CỬU LONG - 351/31 NƠ TRANG LONG-Cửu Long
1945,Bán,1805000000,62.0,quận 2,2,2,Ko,HDMB,Đông,None,False,B18.08-Thủ Thiêm Garden
1946,Bán,3530000000,107.0,thủ đức,3,2,Full,None,None,None,False,"A701 Đường  65, KP 7, P. Linh Đông, Q. Thủ Đức-Tecco Thủ Đức"
1947,Bán,1760000000,73.5,thủ đức,2,2,Có,None,None,0.0,True,"B17.03 CC TECCO P. Linh Đông, Q. Thủ Đức-Tecco Thủ Đức"
1948,Bán,2300000000,78.5,thủ đức,2,2,Có,None,None,None,False,"A -  803  Chung cư Linh Đông KP7 P. Linh Đông, Q. Thủ Đức-Tecco Thủ Đức"
1949,Thuê,7500000,78.5,thủ đức,2,2,Ko,None,None,0.0,False," B.1603 Đường Linh Đông, KP7, P. Linh Đông, Q. Thủ Đức-Tecco Thủ Đức"
1950,Bán,2300000000,80.0,thủ đức,2,2,Có,None,Bắc,None,False,"B.12bis 02 C/C TECCO TOWER Đường Linh Đông KP7 P. Linh Đông, Q. Thủ Đức-Tecco Thủ Đức"
1951,Bán,3800000000,107.0,thủ đức,3,2,Full,None,Nam,0.0,False,"A208 KP7 Chung cư P. Linh Đông, Q. Thủ Đức-Tecco Thủ Đức"
1952,Bán,2600000000,80.0,thủ đức,2,2,Full,None,None,0.0,False,"B.808     Chung cư Linh Đông KP7 P. Linh Đông, Q. Thủ Đức-Tecco Thủ Đức"
1953,Bán,2300000000,78.5,thủ đức,2,2,Có,None,None,None,False,"B 905 Chung cư Linh Đông KP7 P. Linh Đông, Q. Thủ Đức-Tecco Thủ Đức"
1954,Bán,2500000000,78.5,thủ đức,2,2,Full,Sổ hồng,None,None,True,"B.705 CHUNG CƯ LINH ĐÔNG, KP7, P. LINH ĐÔNG, Q. THỦ ĐỨC-Tecco Thủ Đức"
1955,Bán,2750000000,107.5,thủ đức,3,2,Full,Sổ hồng,None,None,True,"B.701     Chung cư Linh Đông KP7 P. Linh Đông, Q. Thủ Đức-Tecco Thủ Đức"
1956,Bán,4080000000,93.0,thủ đức,2,2,Full,None,Tây Nam,None,False,A10-8 CĂN HỘ THỦY LỢI 4A-205 NGUYỄN XÍ P.26 QBT-Thủy Lợi
1957,Bán,2900000000,83.06,thủ đức,2,2,None,None,Đông Bắc,None,False,A12-1 CĂN HỘ THỦY LỢI 4A-205 NGUYỄN XÍ P.26 Q.BT TP.HCM-Thủy Lợi
1958,Bán,3500000000,86.96,thủ đức,2,2,Có,None,Tây Nam,None,False,A7-2 CCHUNG CƯ THỦY LỢI 4A-205 NGUYỄN XÍ P26 QBT-Thủy Lợi
1959,Thuê,6000000,122.86,thủ đức,3,2,Full,None,Đông Bắc,None,False,B10-2 CĂN HỘ THỦY LỢI 4A-205 NGUYỄN XÍ  P.26 Q.BT-Thủy Lợi
1960,Bán,3535000000,77.87,thủ đức,2,2,Full,None,Tây Nam,None,False,B8-8 CĂN HỘ THỦY LỢI 4A-205 NGUYỄN XÍ  P.26 Q.BT  TP.HCM-Thủy Lợi
1961,Bán,3100000000,94.0,thủ đức,2,1,Full,Sổ hồng,Tây Bắc,None,False,"B5-4 CĂN HỘ THỦY LỢI 4A 205 NGUYỄN XÍ, P.26, Q.BT-Thủy Lợi"
1962,Bán,5000000000,130.0,thủ đức,3,2,Full,None,Đông Bắc,0.0,False,B9-2 CĂN HỘ THỦY LỢI 4A-205 NGUYỄN XÍ  P.26 Q.BT  TP.HCM-Thủy Lợi
1963,Thuê,14500000,77.87,thủ đức,2,2,Full,None,Tây Nam,0.0,False,"C16-8 CĂN HỘ THỦY LỢI 4A 205 NGUYỄN XÍ, P.26, Q.BT-Thủy Lợi"
1964,Thuê,15000000,132.04,thủ đức,3,2,Có,Sổ hồng,Đông Bắc,0.0,False,C9-1 CĂN HỘ THỦY LỢI 4A-205 NGUYỄN XÍ  P.26 Q.BT-Thủy Lợi
1965,Thuê,46000000,246.0,thủ đức,4,3,None,None,None,0.0,False,W 1504 CHUNG CƯ 4S-4S Bình Triệu
1966,Bán,2280000000,73.0,thủ đức,2,2,Có,None,None,0.0,False,"B4 16 CCTP 1B C/KEO P. Tam Phú-Sunview 1,2"
1967,Bán,2253000000,88.0,thủ đức,2,2,Ko,None,None,0.0,False,"A4-02  CC1B P. Tam Phú-Sunview 1,2"
1968,Bán,1800000000,71.0,thủ đức,2,1,Full,None,None,0.0,False,"C6-11 CC1B P. Tam Phú-Sunview 1,2"
1969,Bán,2000000000,71.0,thủ đức,2,1,Full,None,None,0.0,False,"C8-04 CCTP 1B C/KEO P. Tam Phú-Sunview 1,2"
1970,Bán,2200000000,88.0,thủ đức,2,2,Full,None,None,0.0,False,"A2-15  CC1B P. Tam Phú-Sunview 1,2"
1971,Bán,1950000000,73.5,thủ đức,None,None,Ko,None,None,0.0,False,"E1-13.1-15 CC 1A P. Tam Phú-Sunview 1,2"
1972,Bán,2200000000,73.0,thủ đức,2,2,Full,None,None,0.0,False,"B3-16 CC1A P. Tam Phú-Sunview 1,2"
1973,Bán,2550000000,70.0,None,2,2,Full,HDMB,Tây Nam,None,True,C1.09.01-nan
1974,Bán,2100000000,54.0,None,2,2,Ko,Giấy tay,Tây Nam,None,False,Đường 42 Hiệp Bình-nan
1975,Bán,6000000000,256.0,thủ đức,Penthouse,Penthouse,Full,None,None,0.0,False,A.16.03 CC4S ĐƯỜNG 17 KP3 P.HIỆP BỈNH CHÁNH Q.THỦ ĐỨC-4S Bình Triệu
1976,Bán,8000000000,246.0,thủ đức,4,3,Có,None,None,0.0,False,W 1504 CHUNG CƯ 4S-4S Bình Triệu
1977,Bán,7000000000,250.0,thủ đức,Penthouse,Penthouse,Ko,None,Đông Bắc,0.0,False,W1601 CC 4S  Đường 17-4S Bình Triệu
1978,Thuê,12000000,0.0,thủ đức,None,None,None,None,None,0.0,False,W0903 C/C 4S-4S Bình Triệu
1979,Thuê,25000000,70.0,thủ đức,2,2,Full,None,None,0.0,False,A04.02(W04.04) CHUNG CƯ 4S ĐƯỜNG 17 P.HBC THỦ ĐỨC-4S Bình Triệu
1980,Bán,5000000000,201.0,thủ đức,4,3,Full,None,None,0.0,False,E 1506 CHUNG CƯ 4S-4S Bình Triệu
1981,Bán,3100000000,90.0,thủ đức,2,2,Full,None,None,0.0,False,2.10 LÔ A CHUNG CƯ 4S ĐƯỜNG 17 KP3 P.HIỆP BÌNH CHÁNH Q.THỦ ĐỨC-4S Bình Triệu
1982,Bán,6000000000,200.0,thủ đức,2,2,Có,None,None,0.0,False,W0210 C/C 4S-4S Bình Triệu
1983,Bán,5000000000,258.0,thủ đức,4,3,Có,None,Tây Bắc,0.0,False,16.02 LÔ B CHUNG CƯ 4S ĐƯỜNG 17 KP3 P.HIỆP BÌNH CHÁNH Q.THỦ ĐỨC-4S Bình Triệu
1984,Thuê,13000000,0.0,thủ đức,None,None,None,None,None,0.0,False,"E1302 CC 4S , đường 17-4S Bình Triệu"
1985,Thuê,25000000,221.0,thủ đức,Penthouse,Penthouse,Ko,None,Đông Bắc,0.0,False,E1603 CC 4S  Đường 17-4S Bình Triệu
1986,Bán,11209000000,330.0,thủ đức,4,3,Full,None,None,0.0,False,B16.06(E17.06) CHUNG CƯ 4S ĐƯỜNG 17 P.HBC THỦ ĐỨC-4S Bình Triệu
1987,Bán,3000000000,87.5,thủ đức,2,2,Full,None,Nam,0.0,False,"E1303 CC 4S , đường 17-4S Bình Triệu"
1988,Bán,4320000000,210.0,thủ đức,4,3,Full,None,Bắc,0.0,False,E 1502 CHUNG CƯ 4S-4S Bình Triệu
1989,Bán,2323000000,0.0,thủ đức,2,2,None,None,Bắc,0.0,False,B08.04(E08.09) CHUNG CƯ 4S ĐƯỜNG 17 P.HBC THỦ ĐỨC-4S Bình Triệu
1990,Bán,2500000000,79.0,thủ đức,2,2,Full,None,Bắc,0.0,False,E0508 C/C 4S-4S Bình Triệu
1991,Bán,2650000000,89.0,thủ đức,2,2,Full,None,Bắc,0.0,False,E0206 C/C 4S-4S Bình Triệu
1992,Bán,1650000000,58.0,None,2,2,Có,Sổ hồng,None,0.0,True,A2.15.18-nan
1993,Thuê,8500000,65.0,quận 9,2,2,Full,HDMB,Tây Bắc,24.0,False,A-24-07-Saigon Gateway
1994,Bán,5500000000,93.05,bình thạnh,3,2,Full,HDMB,Tây Bắc,None,False,WT1-05.11-Wilton Tower
1995,Bán,3850000000,67.09,bình thạnh,2,2,Full,HDMB,Đông Nam,None,False,WT1-10.02-Wilton Tower
1996,Bán,4600000000,56.07,bình thạnh,1,1,Ko,HDMB,Đông Nam,None,False,WT1-06.01-Wilton Tower
1997,Bán,4600000000,56.07,bình thạnh,1,1,Ko,HDMB,Đông Nam,None,False,WT1-06.01-Wilton Tower
1998,Bán,4600000000,73.06,bình thạnh,2,2,Full,HDMB,Tây Nam,None,False,WT1-14.14-Wilton Tower
1999,Thuê,19000000,67.09,bình thạnh,2,2,Full,HDMB,Đông Bắc,None,False,WT1-16.12B-Wilton Tower
2000,Bán,5000000000,67.09,bình thạnh,2,2,Full,HDMB,Đông Bắc,None,False,WT1-17.12B-Wilton Tower
2001,Bán,4700000000,73.06,bình thạnh,2,2,Full,HDMB,Tây Nam,None,False,WT1-16.14-Wilton Tower
2002,Thuê,27600000,93.05,bình thạnh,3,2,Full,HDMB,Tây Bắc,None,False,WT1-18.11-Wilton Tower
2003,Bán,4700000000,73.06,bình thạnh,2,2,Full,HDMB,Tây Nam,None,False,WT1-16.14-Wilton Tower
2004,Thuê,25300000,92.01,bình thạnh,3,2,Full,HDMB,Đông Nam,None,False,WT1-21.04-Wilton Tower
2005,Bán,2100000000,35.64,bình thạnh,Officetel,Officetel,Có,HDMB,Tây Bắc,None,False,WT1-OT-02.03-Wilton Tower
2006,Thuê,12000000,35.65,bình thạnh,Officetel,Officetel,None,HDMB,Tây Bắc,None,False,WT1-OT-02.04-Wilton Tower
2007,Thuê,11000000,35.62,bình thạnh,Officetel,Officetel,None,HDMB,Tây Bắc,None,False,WT1-OT-02.03-Wilton Tower
2008,Bán,2100000000,35.63,bình thạnh,Officetel,Officetel,None,HDMB,Tây Bắc,None,False,WT1-OT-02.03-Wilton Tower
2009,Bán,2500000000,None,bình thạnh,Officetel,Officetel,Full,HDMB,Tây Nam,None,False,WT1-OT-03.24-Wilton Tower
2010,Bán,2950000000,45.0,bình thạnh,Officetel,Officetel,Full,HDMB,Tây Bắc,None,False,WT1-OT-03.14-Wilton Tower
2011,Thuê,19500000,68.13,bình thạnh,2,2,Full,HDMB,Đông Bắc,None,False,WT2-03.04-Wilton Tower
2012,Thuê,12000000,33.7,bình thạnh,Officetel,Officetel,Ko,HDMB,Đông Bắc,None,False,WT1-OT-03.22-Wilton Tower
2013,Thuê,14000000,35.67,bình thạnh,Officetel,Officetel,None,HDMB,Tây Bắc,None,False,WT1-OT-02.06-Wilton Tower
2014,Thuê,14000000,38.0,bình thạnh,Officetel,Officetel,Ko,HDMB,Đông Bắc,None,False,WT1-OT-03.20-Wilton Tower
2015,Bán,3100000000,None,bình thạnh,Officetel,Officetel,Full,HDMB,Tây Nam,None,False,WT1-OT-03.25-Wilton Tower
2016,Bán,6000000000,97.89,bình thạnh,3,2,Full,HDMB,Đông Bắc,None,False,WT2-02.05-Wilton Tower
2017,Bán,4200000000,67.09,bình thạnh,2,2,Full,HDMB,Tây Nam,None,False,WT2-04.12-Wilton Tower
2018,Thuê,25000000,99.04,bình thạnh,3,2,None,HDMB,Tây Nam,None,False,WT2-05.10-Wilton Tower
2019,Thuê,19000000,67.09,bình thạnh,2,2,None,HDMB,Đông Bắc,None,False,WT2-05.06-Wilton Tower
2020,Thuê,18000000,67.09,bình thạnh,2,2,Full,HDMB,Tây Nam,None,False,WT2-13.11-Wilton Tower
2021,Bán,4500000000,73.06,bình thạnh,2,2,Full,HDMB,Tây Nam,None,False,WT2-16.02-Wilton Tower
2022,Bán,4200000000,67.09,bình thạnh,2,2,Full,HDMB,Tây Nam,None,False,WT2-18.12-Wilton Tower
2023,Thuê,18000000,67.09,bình thạnh,2,2,Full,HDMB,Đông Bắc,None,False,WT2-21.03-Wilton Tower
2024,Thuê,18000000,67.09,bình thạnh,2,2,Full,HDMB,Đông Bắc,None,False,WT2-19.08-Wilton Tower
2025,Bán,4150000000,67.09,bình thạnh,2,2,Full,HDMB,Đông Bắc,None,False,WT2-15.03-Wilton Tower
2026,Bán,4500000000,67.09,bình thạnh,2,2,Full,HDMB,Đông Bắc,None,False,WT2-18.07-Wilton Tower
2027,Bán,5000000000,67.09,bình thạnh,2,2,Full,HDMB,Tây Nam,None,False,WT2-20.12-Wilton Tower
2028,Bán,4000000000,84.73,bình thạnh,3,2,Có,HDMB,Tây Nam,0.0,False,A-1004-Saigonres Plaza
2029,Thuê,12000000,74.45,bình thạnh,2,2,Có,HDMB,Đông Nam,0.0,False,A-1220-Saigonres Plaza
2030,Bán,3100000000,87.7,bình thạnh,3,2,Ko,HDMB,Đông Nam,0.0,False,A-1621-Saigonres Plaza
2031,Bán,3000000000,71.4,bình thạnh,2,2,Có,HDMB,Tây Bắc,0.0,False,A-17-Saigonres Plaza
2032,Bán,3020000000,76.32,bình thạnh,2,2,Full,HDMB,Tây Bắc,0.0,True,A-1617-Saigonres Plaza
2033,Bán,3800000000000,76.32,bình thạnh,2,2,Full,HDMB,Tây Nam,0.0,False,A-1806-Saigonres Plaza
2034,Thuê,10500000,71.3,bình thạnh,2,2,Ko,HDMB,Đông Bắc,0.0,False,B-12A12-Saigonres Plaza
2035,Bán,3200000000,71.3,bình thạnh,2,2,Full,HDMB,Tây Nam,0.0,False,B-1103-Saigonres Plaza
2036,Bán,3690000000,81.1,bình thạnh,3,2,Có,HDMB,Đông Nam,0.0,False,B-1421-Saigonres Plaza
2037,Bán,3700000000,81.1,bình thạnh,3,2,Ko,HDMB,Đông Bắc,0.0,False,B-1808-Saigonres Plaza
2038,Thuê,14000000,71.3,bình thạnh,2,2,Có,HDMB,Đông Bắc,0.0,False,B-1616-Saigonres Plaza
2039,Bán,3150000000,81.1,bình thạnh,3,2,Ko,HDMB,Tây Nam,0.0,True,B-1822-Saigonres Plaza
2040,Bán,3150000000,81.1,bình thạnh,3,2,Có,HDMB,Tây Nam,0.0,False,B-1822-Saigonres Plaza
2041,Bán,3625000000,81.1,bình thạnh,3,2,Full,HDMB,Tây Nam,0.0,False,B-1922-Saigonres Plaza
2042,Bán,3800000000,82.8,bình thạnh,3,2,Ko,HDMB,Tây Nam,0.0,False,B-307-Saigonres Plaza
2043,Bán,3250000000,71.3,bình thạnh,2,2,Full,HDMB,Đông Nam,0.0,False,B-319-Saigonres Plaza
2044,Bán,3150000000,71.3,bình thạnh,2,2,Full,HDMB,Đông Nam,0.0,False,B-519-Saigonres Plaza
2045,Thuê,14000000,71.3,bình thạnh,2,2,Full,HDMB,Tây Nam,0.0,False,B-806-Saigonres Plaza
2046,Bán,3000000000,71.3,bình thạnh,2,2,None,HDMB,Đông Nam,0.0,False,B-720-Saigonres Plaza
2047,Thuê,15000000,71.3,bình thạnh,2,2,Full,HDMB,Đông,0.0,False,B-818-Saigonres Plaza
2048,Bán,3700000000,94.42,bình thạnh,3,2,Full,HDMB,Tây Nam,0.0,False,2.09-Soho Premier
2049,Bán,2700000000,62.57,bình thạnh,2,2,Có,HDMB,Đông Bắc,0.0,False,3.11-Soho Premier
2050,Thuê,12000000,62.55,bình thạnh,2,2,Full,HDMB,Đông Bắc,0.0,False,2.1-Soho Premier
