,Nhu cầu,Tổng tiền,Diện tích,Địa chỉ,Phòng ngủ,Phòng vệ sinh,Nội thất,Pháp lý sở hữu,View,Tầng,Hot,Mã căn
1727,Bán,2174000000,53.32,quận 9,2,1,Có,HDMB,Tây Nam,20.0,False,B-20-12b-saigon gateway
1728,Bán,2550000000,65.9,quận 9,2,2,Có,HDMB,Tây Bắc,23.0,False,A-23-05-saigon gateway
1729,Bán,2350000000,56.3,quận 9,2,1,Ko,HDMB,Đông Nam,18.0,False,A-18-15-saigon gateway
1730,Thuê,13000000,90.88,quận 9,3,2,Ko,HDMB,Tây Bắc,7.0,False,A-07-03-saigon gateway
1731,Bán,2250000000,65.92,quận 9,2,2,Ko,HDMB,Đông Nam,2.0,False,B-02-07-saigon gateway
1732,Thuê,14500000,90.88,quận 9,3,2,None,HDMB,Tây Nam,21.0,False,B-21-19-saigon gateway
1733,Bán,2350000000,65.92,quận 9,2,2,Ko,HDMB,Đông Nam,7.0,False,B-07-07-saigon gateway
1734,Bán,2300000000,65.9,quận 9,2,2,Có,HDMB,Tây Bắc,17.0,False,A-17-04-saigon gateway
1735,Bán,2216000000,53.3,quận 9,2,1,Ko,HDMB,Tây Bắc,5.0,False,A-05-11-saigon gateway
1736,Thuê,9000000,65.9,quận 9,2,2,Full,HDMB,Tây Nam,10.0,False,B-10-18-saigon gateway
1737,Bán,2497500000,65.9,quận 9,2,2,Ko,HDMB,Tây Bắc,20.0,False,A-20-09-saigon gateway
1738,Thuê,7000000,67.25,quận 9,2,2,Ko,HDMB,Đông Nam,18.0,False,A-18-14-saigon gateway
1739,Bán,3280000000,90.88,quận 9,3,2,Ko,HDMB,Đông Bắc,6.0,False,B-06-20-saigon gateway
1740,Bán,2441000000,65.9,quận 9,2,2,Ko,HDMB,Đông Bắc,24.0,False,B-24-05-saigon gateway
1741,Bán,2235000000,55.52,quận 9,2,1,Ko,HDMB,Đông Nam,20.0,False,A-20-16-saigon gateway
1742,Thuê,7500000,53.3,quận 9,2,1,None,HDMB,Tây Nam,17.0,False,B-17-16-saigon gateway
1743,Bán,2293000000,67.25,quận 9,2,2,Ko,HDMB,Đông Nam,6.0,False,A-06-01-saigon gateway
1744,Bán,2440000000,65.92,quận 9,2,2,Full,HDMB,Đông Bắc,24.0,False,B-24-06-saigon gateway
1745,Thuê,12000000,90.88,quận 9,3,2,Ko,HDMB,Tây Bắc,24.0,False,A-24-03-saigon gateway
1746,Bán,2646000000,66.48,quận 9,2,2,Ko,HDMB,Đông Bắc,20.0,False,B-20-21-saigon gateway
1747,Bán,2446000000,65.92,quận 9,2,2,Ko,HDMB,Đông Bắc,17.0,False,B-17-06-saigon gateway
1748,Bán,2242000000,53.32,quận 9,2,1,Ko,HDMB,Tây Nam,4.0,False,B-04-15-saigon gateway
1749,Thuê,11000000,67.25,quận 9,2,2,Full,HDMB,Đông Nam,16.0,False,A-16-14-saigon gateway
1750,Bán,2335000000,65.9,quận 9,2,2,Ko,HDMB,Đông Bắc,2.0,False,B-02-05-saigon gateway
1751,Bán,2593000000,65.9,quận 9,2,2,Full,HDMB,Tây Bắc,9.0,False,A-09-04-saigon gateway
1752,Bán,3195000000,90.88,quận 9,3,2,Ko,HDMB,Tây Bắc,17.0,False,A-17-03-saigon gateway
1753,Thuê,7000000,55.52,quận 9,2,1,Có,HDMB,Đông Nam,20.0,False,A-20-17-saigon gateway
1754,Bán,2636000000,65.9,quận 9,2,2,Có,HDMB,Tây Nam,15.0,False,B-15-17-saigon gateway
1755,Bán,2752000000,66.48,quận 9,2,2,Có,HDMB,Đông Bắc,14.0,False,B-14-01-saigon gateway
1756,Bán,2252000000,65.9,quận 9,2,2,Ko,HDMB,Tây Bắc,18.0,False,A-18-08-saigon gateway
1757,Bán,2450000000,69.9,quận 9,2,2,Ko,HDMB,Tây Bắc,24.0,False,A-24-12-saigon gateway
1758,Bán,2400000000,65.9,quận 9,2,2,Full,HDMB,Tây Bắc,13.0,False,A-12b-09-saigon gateway
1759,Thuê,8500000,65.9,quận 9,2,2,Full,HDMB,Tây Bắc,7.0,False,A-07-04-saigon gateway
1760,Bán,2270000000,65.9,quận 9,2,2,Full,HDMB,Đông Bắc,15.0,False,B-15-04-saigon gateway
1761,Thuê,6500000,55.52,quận 9,2,1,Ko,HDMB,Đông Nam,8.0,False,A-08-17-saigon gateway
1762,Bán,2340000000,65.9,quận 9,2,2,Có,HDMB,Tây Nam,19.0,False,B-19-17-saigon gateway
1763,Bán,2350000000,65.9,quận 9,2,2,Có,HDMB,Tây Bắc,20.0,False,A-20-04-saigon gateway
1764,Thuê,9500000,54.44,quận 9,2,1,Full,HDMB,Tây Nam,16.0,False,B-16-12-saigon gateway
1765,Bán,3500000000,90.88,quận 9,3,2,Full,HDMB,Tây Bắc,23.0,False,A-23-03-saigon gateway
1766,Bán,2481000000,67.25,quận 9,2,2,Ko,HDMB,Đông Nam,5.0,False,A-05-14-saigon gateway
1767,Thuê,7500000,71.17,quận 9,2,2,Ko,HDMB,Tây Bắc,3.0,False,B-03-11-saigon gateway
1768,Bán,2150000000,65.9,quận 9,2,2,Ko,HDMB,Đông Bắc,5.0,False,B-05-03-saigon gateway
1769,Bán,2500000000,56.22,quận 9,2,1,None,HDMB,Đông Nam,3.0,False,A-03-18-saigon gateway
1770,Bán,2400000000,56.3,quận 9,2,1,Ko,HDMB,Đông Nam,10.0,False,A-10-15-saigon gateway
1771,Bán,2300000000,65.92,quận 9,2,2,Ko,HDMB,Đông Nam,10.0,False,B-10-10-saigon gateway
1772,Bán,2545000000,65.9,quận 9,2,2,Full,HDMB,Tây Nam,15.0,False,B-15-18-saigon gateway
1773,Bán,2025000000,55.52,quận 9,2,1,Ko,HDMB,Đông Nam,23.0,False,A-23-17-saigon gateway
1774,Bán,2695000000,67.25,quận 9,2,2,Ko,HDMB,Đông Nam,18.0,False,A-18-01-saigon gateway
1775,Bán,2230000000,53.3,quận 9,2,1,Có,HDMB,Tây Nam,4.0,False,B-04-16-saigon gateway
1776,Bán,2180000000,56.22,quận 9,2,1,Ko,HDMB,Đông Nam,11.0,False,A-11-18-saigon gateway
1777,Thuê,10000000,66.26,quận 9,2,2,Ko,HDMB,Tây Nam,8.0,False,B-08-17-saigon gateway
1778,Bán,2450000000,65.9,quận 9,2,2,Full,HDMB,Đông Nam,10.0,False,B-10-08-saigon gateway
1779,Bán,2450000000,54.44,quận 9,2,1,Full,HDMB,Tây Nam,9.0,False,B-09-12-saigon gateway
1780,Bán,2400000000,71.17,quận 9,2,2,Ko,HDMB,Tây Bắc,21.0,True,B-21-11-saigon gateway
1781,Bán,2300000000,65.92,quận 9,2,2,Có,HDMB,Đông Bắc,3.0,False,B-03-06-saigon gateway
1782,Thuê,6500000,53.3,quận 9,2,1,Có,HDMB,Tây Bắc,16.0,False,A-16-11-saigon gateway
1783,Bán,2600000000,53.32,quận 9,2,1,Full,HDMB,Tây Nam,9.0,False,B-09-12b-saigon gateway
1784,Bán,2445000000,65.9,quận 9,2,2,Ko,HDMB,Đông Bắc,2.0,False,B-02-02-saigon gateway
1785,Bán,2500000000,54.44,quận 9,2,1,Full,HDMB,Tây Nam,15.0,False,B-15-12-saigon gateway
1786,Bán,2126000000,53.3,quận 9,2,1,Ko,HDMB,Tây Nam,20.0,False,B-20-16-saigon gateway
1787,Bán,2500000000,69.9,quận 9,2,2,Ko,HDMB,Tây Bắc,6.0,False,A-06-12-saigon gateway
1788,Bán,2300000000,53.32,quận 9,2,1,Full,HDMB,Tây Nam,7.0,False,B-07-12b-saigon gateway
1789,Bán,2334000000,56.22,quận 9,2,1,Ko,HDMB,Đông Nam,14.0,False,A-14-18-saigon gateway
1790,Bán,2600000000,65.9,quận 9,2,2,Có,HDMB,Tây Bắc,3.0,False,A-03-08-saigon gateway
1791,Bán,2505000000,65.9,quận 9,2,2,Full,HDMB,Tây Bắc,22.0,False,A-22-07-saigon gateway
1792,Thuê,6600000,53.3,quận 9,2,1,Ko,HDMB,Tây Bắc,21.0,False,A-21-11-saigon gateway
1793,Thuê,7500000,53.32,quận 9,2,1,Có,HDMB,Tây Nam,4.0,False,B-04-12b-saigon gateway
1794,Thuê,10000000,65.9,quận 9,2,2,Full,HDMB,Tây Bắc,4.0,False,A-04-06-saigon gateway
1795,Bán,2400000000,65.92,quận 9,2,2,Ko,HDMB,Đông Nam,11.0,False,A-11-12b-saigon gateway
1796,Bán,2543000000,71.17,quận 9,2,2,Có,HDMB,Tây Bắc,6.0,False,B-06-11-saigon gateway
1797,Bán,2460000000,67.25,quận 9,2,2,Full,HDMB,Đông Nam,13.0,False,A-12b-01-saigon gateway
1798,Bán,3231000000,90.88,quận 9,3,2,Có,HDMB,Tây Nam,17.0,False,B-17-19-saigon gateway
1799,Thuê,13000000,67.25,quận 9,2,2,Full,HDMB,Đông Nam,21.0,False,A-21-14-saigon gateway
1800,Thuê,12000000,90.88,quận 9,3,2,Ko,HDMB,Tây Bắc,2.0,False,A-02-03-saigon gateway
1801,Bán,2400000000,65.9,quận 9,2,2,Ko,HDMB,Đông Nam,17.0,False,B-17-09-saigon gateway
1802,Thuê,13000000,65.9,quận 9,2,2,Full,HDMB,Tây Nam,16.0,False,B-16-17-saigon gateway
1803,Bán,2300000000,65.9,quận 9,2,2,Ko,HDMB,Tây Bắc,5.0,False,A-05-09-saigon gateway
1804,Thuê,7000000,65.9,quận 9,2,2,Ko,HDMB,Tây Bắc,4.0,False,A-04-05-saigon gateway
1805,Thuê,12000000,90.88,quận 9,3,2,Ko,HDMB,Đông Nam,2.0,False,A-02-02-saigon gateway
1806,Bán,2525000000,53.3,quận 9,2,1,Full,HDMB,Tây Bắc,13.0,False,A-12b-11-saigon gateway
1807,Bán,2400000000,65.9,quận 9,2,2,Full,HDMB,Đông Bắc,2.0,False,B-02-04-saigon gateway
1808,Bán,2251000000,67.25,quận 9,2,2,Ko,HDMB,Đông Nam,17.0,False,A-17-14-saigon gateway
1809,Bán,2540000000,65.9,quận 9,2,2,Ko,HDMB,Đông Bắc,8.0,False,B-08-02-saigon gateway
1810,Bán,2390000000,65.9,quận 9,2,2,Ko,HDMB,Đông Bắc,14.0,False,B-14-03-saigon gateway
1811,Bán,2270000000,53.3,quận 9,2,1,None,HDMB,Tây Nam,23.0,False,B-23-15-saigon gateway
1812,Bán,2300000000,65.9,quận 9,2,2,Ko,HDMB,Đông Bắc,18.0,False,B-18-05-saigon gateway
1813,Bán,2900000000,90.88,quận 9,3,2,Ko,HDMB,Đông Nam,5.0,False,A-05-02-saigon gateway
1814,Bán,2250000000,65.9,quận 9,2,2,Ko,HDMB,Đông Nam,14.0,False,B-14-09-saigon gateway
1815,Bán,2900000000,71.17,quận 9,2,2,Full,HDMB,Tây Bắc,11.0,False,B-11-11-saigon gateway
1816,Bán,2400000000,65.9,quận 9,2,2,Ko,HDMB,Tây Bắc,15.0,False,A-15-06-saigon gateway
1817,Bán,2837000000,66.26,quận 9,2,2,Ko,HDMB,Tây Bắc,22.0,False,A-22-10-saigon gateway
1818,Bán,2500000000,65.9,quận 9,2,2,Full,HDMB,Tây Bắc,23.0,False,A-23-04-saigon gateway
1819,Bán,2400000000,66.48,quận 9,2,2,Ko,HDMB,Đông Bắc,15.0,False,B-15-01-saigon gateway
1820,Thuê,10000000,65.9,quận 9,2,2,Full,HDMB,Đông Bắc,19.0,False,B-19-04-saigon gateway
1821,Bán,2441000000,71.17,quận 9,2,2,Có,HDMB,Tây Bắc,9.0,False,B-09-11-saigon gateway
1822,Bán,2700000000,69.9,quận 9,2,2,Có,HDMB,Tây Bắc,23.0,False,A-23-12-saigon gateway
1823,Bán,2600000000,65.92,quận 9,2,2,Full,HDMB,Đông Nam,9.0,False,B-09-07-saigon gateway
1824,Bán,2540000000,65.9,quận 9,2,2,Có,HDMB,Đông Nam,5.0,False,B-05-09-saigon gateway
1825,Bán,3300000000,90.88,quận 9,3,2,Full,HDMB,Tây Bắc,16.0,False,A-16-03-saigon gateway
1826,Bán,2800000000,65.9,quận 9,2,2,None,HDMB,Tây Bắc,19.0,False,A-19-08-saigon gateway
1827,Thuê,10000000,67.25,quận 9,2,2,Full,HDMB,Đông Nam,15.0,False,A-15-01-saigon gateway
1828,Bán,2452000000,65.9,quận 9,2,2,Full,HDMB,Tây Bắc,16.0,False,A-16-07-saigon gateway
1829,Bán,2395000000,65.9,quận 9,2,2,Full,HDMB,Đông Nam,20.0,False,B-20-08-saigon gateway
1830,Thuê,9000000,65.9,quận 9,2,2,Full,HDMB,Tây Bắc,11.0,False,A-11-07-saigon gateway
1831,Bán,2240000000,65.92,quận 9,2,2,Ko,HDMB,Đông Nam,3.0,False,B-03-10-saigon gateway
1832,Thuê,10000000,90.88,quận 9,3,2,Có,HDMB,Tây Nam,3.0,False,B-03-19-saigon gateway
1833,Bán,3000000000,90.88,quận 9,3,2,None,HDMB,Tây Nam,22.0,False,B-22-19-saigon gateway
1834,Bán,2465000000,65.9,quận 9,2,2,Full,HDMB,Tây Bắc,9.0,False,A-09-06-saigon gateway
1835,Thuê,7500000,65.9,quận 9,2,2,Có,HDMB,Tây Bắc,6.0,False,A-06-08-saigon gateway
1836,Bán,2240000000,53.3,quận 9,2,1,None,HDMB,Tây Nam,9.0,False,B-09-16-saigon gateway
1837,Bán,2950000000,90.88,quận 9,3,2,Ko,HDMB,Đông Bắc,8.0,False,B-08-20-saigon gateway
1838,Bán,3230000000,90.88,quận 9,3,2,Ko,HDMB,Đông Bắc,11.0,False,B-11-20-saigon gateway
1839,Thuê,8500000,65.9,quận 9,2,2,Có,HDMB,Đông Bắc,6.0,False,B-06-05-saigon gateway
1840,Bán,2150000000,76.0,None,2,2,Ko,HDMB,None,None,False,C1.16.01-nan
1841,Bán,2500000000,82.0,bình thạnh,2,2,Full,Sổ hồng,Tây,None,False,XXXX-cửu long
1842,Bán,2500000000,75.0,thủ đức,2,2,Full,Sổ hồng,Đông Nam,None,False,2.07-new town
1843,Bán,2700000000,0.0,bình thạnh,2,2,Full,None,None,None,False,04 TẦNG 07 CCƯ CỬU LONG-351/31 NƠ TRANG LONG-cửu long
1844,Bán,2750000000,82.0,bình thạnh,2,2,Full,None,Đông Nam,None,False,7.23 CHUNG CƯ 351/31 NƠ TRANG LONG Phường 13 Q.Bình Thạnh-cửu long
1845,Bán,2800000000,82.0,bình thạnh,2,2,Full,None,None,0.0,False,21 TẦNG 09 CCƯ CỬU LONG -351/31 NƠ TRANG LONG-cửu long
1846,Bán,2660000000,80.0,bình thạnh,2,2,Có,None,None,None,False,21 TẦNG 10 CCƯ CỬU LONG - 351/31 NƠ TRANG LONG-cửu long
1847,Bán,2750000000,85.0,bình thạnh,2,2,Full,None,Tây,0.0,False,8.8 CHUNG CƯ 351/31 NƠ TRANG LONG PHƯỜNG 13 QUẬN BÌNH THẠNH-cửu long
1848,Thuê,10000000,0.0,bình thạnh,None,None,Có,None,None,0.0,False,12 TẦNG 06 CCƯ CỬU LONG - 351/31 NƠ TRANG LONG-cửu long
1849,Thuê,10000000,0.0,bình thạnh,2,2,Full,None,None,0.0,False,11 TẦNG 08 CCƯ CỬU LONG - 351/31 NƠ TRANG LONG-cửu long
1850,Bán,1805000000,62.0,quận 2,2,2,Ko,HDMB,Đông,None,False,B18.08-thủ thiêm garden
1851,Bán,3530000000,107.0,thủ đức,3,2,Full,None,None,None,False,"A701 Đường  65, KP 7, P. Linh Đông, Q. Thủ Đức-tecco thủ đức"
1852,Bán,1760000000,73.5,thủ đức,2,2,Có,None,None,0.0,True,"B17.03 CC TECCO P. Linh Đông, Q. Thủ Đức-tecco thủ đức"
1853,Bán,2300000000,78.5,thủ đức,2,2,Có,None,None,None,False,"A -  803  Chung cư Linh Đông KP7 P. Linh Đông, Q. Thủ Đức-tecco thủ đức"
1854,Thuê,7500000,78.5,thủ đức,2,2,Ko,None,None,0.0,False," B.1603 Đường Linh Đông, KP7, P. Linh Đông, Q. Thủ Đức-tecco thủ đức"
1855,Bán,2300000000,80.0,thủ đức,2,2,Có,None,Bắc,None,False,"B.12bis 02 C/C TECCO TOWER Đường Linh Đông KP7 P. Linh Đông, Q. Thủ Đức-tecco thủ đức"
1856,Bán,3800000000,107.0,thủ đức,3,2,Full,None,Nam,0.0,False,"A208 KP7 Chung cư P. Linh Đông, Q. Thủ Đức-tecco thủ đức"
1857,Bán,2600000000,80.0,thủ đức,2,2,Full,None,None,0.0,False,"B.808     Chung cư Linh Đông KP7 P. Linh Đông, Q. Thủ Đức-tecco thủ đức"
1858,Bán,2300000000,78.5,thủ đức,2,2,Có,None,None,None,False,"B 905 Chung cư Linh Đông KP7 P. Linh Đông, Q. Thủ Đức-tecco thủ đức"
1859,Bán,2500000000,78.5,thủ đức,2,2,Full,Sổ hồng,None,None,True,"B.705 CHUNG CƯ LINH ĐÔNG, KP7, P. LINH ĐÔNG, Q. THỦ ĐỨC-tecco thủ đức"
1860,Bán,2750000000,107.5,thủ đức,3,2,Full,Sổ hồng,None,None,True,"B.701     Chung cư Linh Đông KP7 P. Linh Đông, Q. Thủ Đức-tecco thủ đức"
1861,Bán,4080000000,93.0,thủ đức,2,2,Full,None,Tây Nam,None,False,A10-8 CĂN HỘ THỦY LỢI 4A-205 NGUYỄN XÍ P.26 QBT-thủy lợi
1862,Bán,2900000000,83.06,thủ đức,2,2,None,None,Đông Bắc,None,False,A12-1 CĂN HỘ THỦY LỢI 4A-205 NGUYỄN XÍ P.26 Q.BT TP.HCM-thủy lợi
1863,Bán,3500000000,86.96,thủ đức,2,2,Có,None,Tây Nam,None,False,A7-2 CCHUNG CƯ THỦY LỢI 4A-205 NGUYỄN XÍ P26 QBT-thủy lợi
1864,Thuê,6000000,122.86,thủ đức,3,2,Full,None,Đông Bắc,None,False,B10-2 CĂN HỘ THỦY LỢI 4A-205 NGUYỄN XÍ  P.26 Q.BT-thủy lợi
1865,Bán,3535000000,77.87,thủ đức,2,2,Full,None,Tây Nam,None,False,B8-8 CĂN HỘ THỦY LỢI 4A-205 NGUYỄN XÍ  P.26 Q.BT  TP.HCM-thủy lợi
1866,Bán,3100000000,94.0,thủ đức,2,1,Full,Sổ hồng,Tây Bắc,None,False,"B5-4 CĂN HỘ THỦY LỢI 4A 205 NGUYỄN XÍ, P.26, Q.BT-thủy lợi"
1867,Bán,5000000000,130.0,thủ đức,3,2,Full,None,Đông Bắc,0.0,False,B9-2 CĂN HỘ THỦY LỢI 4A-205 NGUYỄN XÍ  P.26 Q.BT  TP.HCM-thủy lợi
1868,Thuê,14500000,77.87,thủ đức,2,2,Full,None,Tây Nam,0.0,False,"C16-8 CĂN HỘ THỦY LỢI 4A 205 NGUYỄN XÍ, P.26, Q.BT-thủy lợi"
1869,Thuê,15000000,132.04,thủ đức,3,2,Có,Sổ hồng,Đông Bắc,0.0,False,C9-1 CĂN HỘ THỦY LỢI 4A-205 NGUYỄN XÍ  P.26 Q.BT-thủy lợi
1870,Thuê,46000000,246.0,thủ đức,4,3,None,None,None,0.0,False,W 1504 CHUNG CƯ 4S-4s bình triệu
1871,Bán,2280000000,73.0,thủ đức,2,2,Có,None,None,0.0,False,"B4 16 CCTP 1B C/KEO P. Tam Phú-sunview 1,2"
1872,Bán,2253000000,88.0,thủ đức,2,2,Ko,None,None,0.0,False,"A4-02  CC1B P. Tam Phú-sunview 1,2"
1873,Bán,1800000000,71.0,thủ đức,2,1,Full,None,None,0.0,False,"C6-11 CC1B P. Tam Phú-sunview 1,2"
1874,Bán,2000000000,71.0,thủ đức,2,1,Full,None,None,0.0,False,"C8-04 CCTP 1B C/KEO P. Tam Phú-sunview 1,2"
1875,Bán,2200000000,88.0,thủ đức,2,2,Full,None,None,0.0,False,"A2-15  CC1B P. Tam Phú-sunview 1,2"
1876,Bán,1950000000,73.5,thủ đức,None,None,Ko,None,None,0.0,False,"E1-13.1-15 CC 1A P. Tam Phú-sunview 1,2"
1877,Bán,2200000000,73.0,thủ đức,2,2,Full,None,None,0.0,False,"B3-16 CC1A P. Tam Phú-sunview 1,2"
1878,Bán,2550000000,70.0,None,2,2,Full,HDMB,Tây Nam,None,True,C1.09.01-nan
1879,Bán,2100000000,54.0,None,2,2,Ko,Giấy tay,Tây Nam,None,False,Đường 42 Hiệp Bình-nan
1880,Bán,8000000000,246.0,thủ đức,4,3,Có,None,None,0.0,False,W 1504 CHUNG CƯ 4S-4s bình triệu
1881,Thuê,12000000,0.0,thủ đức,None,None,None,None,None,0.0,False,W0903 C/C 4S-4s bình triệu
1882,Thuê,25000000,70.0,thủ đức,2,2,Full,None,None,0.0,False,A04.02(W04.04) CHUNG CƯ 4S ĐƯỜNG 17 P.HBC THỦ ĐỨC-4s bình triệu
1883,Bán,5000000000,201.0,thủ đức,4,3,Full,None,None,0.0,False,E 1506 CHUNG CƯ 4S-4s bình triệu
1884,Bán,3100000000,90.0,thủ đức,2,2,Full,None,None,0.0,False,2.10 LÔ A CHUNG CƯ 4S ĐƯỜNG 17 KP3 P.HIỆP BÌNH CHÁNH Q.THỦ ĐỨC-4s bình triệu
1885,Bán,6000000000,200.0,thủ đức,2,2,Có,None,None,0.0,False,W0210 C/C 4S-4s bình triệu
1886,Bán,5000000000,258.0,thủ đức,4,3,Có,None,Tây Bắc,0.0,False,16.02 LÔ B CHUNG CƯ 4S ĐƯỜNG 17 KP3 P.HIỆP BÌNH CHÁNH Q.THỦ ĐỨC-4s bình triệu
1887,Thuê,13000000,0.0,thủ đức,None,None,None,None,None,0.0,False,"E1302 CC 4S , đường 17-4s bình triệu"
1888,Bán,11209000000,330.0,thủ đức,4,3,Full,None,None,0.0,False,B16.06(E17.06) CHUNG CƯ 4S ĐƯỜNG 17 P.HBC THỦ ĐỨC-4s bình triệu
1889,Bán,3000000000,87.5,thủ đức,2,2,Full,None,Nam,0.0,False,"E1303 CC 4S , đường 17-4s bình triệu"
1890,Bán,4320000000,210.0,thủ đức,4,3,Full,None,Bắc,0.0,False,E 1502 CHUNG CƯ 4S-4s bình triệu
1891,Bán,2323000000,0.0,thủ đức,2,2,None,None,Bắc,0.0,False,B08.04(E08.09) CHUNG CƯ 4S ĐƯỜNG 17 P.HBC THỦ ĐỨC-4s bình triệu
1892,Bán,2500000000,79.0,thủ đức,2,2,Full,None,Bắc,0.0,False,E0508 C/C 4S-4s bình triệu
1893,Bán,2650000000,89.0,thủ đức,2,2,Full,None,Bắc,0.0,False,E0206 C/C 4S-4s bình triệu
1894,Bán,1650000000,58.0,None,2,2,Có,Sổ hồng,None,0.0,True,A2.15.18-nan
1895,Thuê,8500000,65.0,quận 9,2,2,Full,HDMB,Tây Bắc,24.0,False,A-24-07-saigon gateway
1896,Bán,5500000000,93.05,bình thạnh,3,2,Full,HDMB,Tây Bắc,None,False,WT1-05.11-wilton tower
1897,Bán,3850000000,67.09,bình thạnh,2,2,Full,HDMB,Đông Nam,None,False,WT1-10.02-wilton tower
1898,Bán,4600000000,56.07,bình thạnh,1,1,Ko,HDMB,Đông Nam,None,False,WT1-06.01-wilton tower
1899,Bán,4600000000,56.07,bình thạnh,1,1,Ko,HDMB,Đông Nam,None,False,WT1-06.01-wilton tower
1900,Bán,4600000000,73.06,bình thạnh,2,2,Full,HDMB,Tây Nam,None,False,WT1-14.14-wilton tower
1901,Thuê,19000000,67.09,bình thạnh,2,2,Full,HDMB,Đông Bắc,None,False,WT1-16.12B-wilton tower
1902,Bán,5000000000,67.09,bình thạnh,2,2,Full,HDMB,Đông Bắc,None,False,WT1-17.12B-wilton tower
1903,Bán,4700000000,73.06,bình thạnh,2,2,Full,HDMB,Tây Nam,None,False,WT1-16.14-wilton tower
1904,Thuê,27600000,93.05,bình thạnh,3,2,Full,HDMB,Tây Bắc,None,False,WT1-18.11-wilton tower
1905,Bán,4700000000,73.06,bình thạnh,2,2,Full,HDMB,Tây Nam,None,False,WT1-16.14-wilton tower
1906,Thuê,25300000,92.01,bình thạnh,3,2,Full,HDMB,Đông Nam,None,False,WT1-21.04-wilton tower
1907,Thuê,19500000,68.13,bình thạnh,2,2,Full,HDMB,Đông Bắc,None,False,WT2-03.04-wilton tower
1908,Bán,6000000000,97.89,bình thạnh,3,2,Full,HDMB,Đông Bắc,None,False,WT2-02.05-wilton tower
1909,Bán,4200000000,67.09,bình thạnh,2,2,Full,HDMB,Tây Nam,None,False,WT2-04.12-wilton tower
1910,Thuê,25000000,99.04,bình thạnh,3,2,None,HDMB,Tây Nam,None,False,WT2-05.10-wilton tower
1911,Thuê,19000000,67.09,bình thạnh,2,2,None,HDMB,Đông Bắc,None,False,WT2-05.06-wilton tower
1912,Thuê,18000000,67.09,bình thạnh,2,2,Full,HDMB,Tây Nam,None,False,WT2-13.11-wilton tower
1913,Bán,4500000000,73.06,bình thạnh,2,2,Full,HDMB,Tây Nam,None,False,WT2-16.02-wilton tower
1914,Bán,4200000000,67.09,bình thạnh,2,2,Full,HDMB,Tây Nam,None,False,WT2-18.12-wilton tower
1915,Thuê,18000000,67.09,bình thạnh,2,2,Full,HDMB,Đông Bắc,None,False,WT2-21.03-wilton tower
1916,Thuê,18000000,67.09,bình thạnh,2,2,Full,HDMB,Đông Bắc,None,False,WT2-19.08-wilton tower
1917,Bán,4150000000,67.09,bình thạnh,2,2,Full,HDMB,Đông Bắc,None,False,WT2-15.03-wilton tower
1918,Bán,4500000000,67.09,bình thạnh,2,2,Full,HDMB,Đông Bắc,None,False,WT2-18.07-wilton tower
1919,Bán,5000000000,67.09,bình thạnh,2,2,Full,HDMB,Tây Nam,None,False,WT2-20.12-wilton tower
1920,Bán,4000000000,84.73,bình thạnh,3,2,Có,HDMB,Tây Nam,0.0,False,A-1004-saigonres plaza
1921,Thuê,12000000,74.45,bình thạnh,2,2,Có,HDMB,Đông Nam,0.0,False,A-1220-saigonres plaza
1922,Bán,3100000000,87.7,bình thạnh,3,2,Ko,HDMB,Đông Nam,0.0,False,A-1621-saigonres plaza
1923,Bán,3000000000,71.4,bình thạnh,2,2,Có,HDMB,Tây Bắc,0.0,False,A-17-saigonres plaza
1924,Bán,3020000000,76.32,bình thạnh,2,2,Full,HDMB,Tây Bắc,0.0,True,A-1617-saigonres plaza
1925,Bán,3800000000000,76.32,bình thạnh,2,2,Full,HDMB,Tây Nam,0.0,False,A-1806-saigonres plaza
1926,Thuê,10500000,71.3,bình thạnh,2,2,Ko,HDMB,Đông Bắc,0.0,False,B-12A12-saigonres plaza
1927,Bán,3200000000,71.3,bình thạnh,2,2,Full,HDMB,Tây Nam,0.0,False,B-1103-saigonres plaza
1928,Bán,3690000000,81.1,bình thạnh,3,2,Có,HDMB,Đông Nam,0.0,False,B-1421-saigonres plaza
1929,Bán,3700000000,81.1,bình thạnh,3,2,Ko,HDMB,Đông Bắc,0.0,False,B-1808-saigonres plaza
1930,Thuê,14000000,71.3,bình thạnh,2,2,Có,HDMB,Đông Bắc,0.0,False,B-1616-saigonres plaza
1931,Bán,3150000000,81.1,bình thạnh,3,2,Ko,HDMB,Tây Nam,0.0,True,B-1822-saigonres plaza
1932,Bán,3150000000,81.1,bình thạnh,3,2,Có,HDMB,Tây Nam,0.0,False,B-1822-saigonres plaza
1933,Bán,3625000000,81.1,bình thạnh,3,2,Full,HDMB,Tây Nam,0.0,False,B-1922-saigonres plaza
1934,Bán,3800000000,82.8,bình thạnh,3,2,Ko,HDMB,Tây Nam,0.0,False,B-307-saigonres plaza
1935,Bán,3250000000,71.3,bình thạnh,2,2,Full,HDMB,Đông Nam,0.0,False,B-319-saigonres plaza
1936,Bán,3150000000,71.3,bình thạnh,2,2,Full,HDMB,Đông Nam,0.0,False,B-519-saigonres plaza
1937,Thuê,14000000,71.3,bình thạnh,2,2,Full,HDMB,Tây Nam,0.0,False,B-806-saigonres plaza
